chr8A	4450835	4452273
chr7A	3443978	3446278
chr12B	153852	154118
chr11A	1141826	1142590
chr9B	2797911	2799311
chr6B	261298	262013
chr2B	4408076	4409815
chr11B	1614081	1614575
chr7A	4105142	4106214
chr5A	3289741	3290875
chr2A	370603	370832
chr15B	447585	449039
chr9B	3189558	3190825
chr1A	796851	797417
chr11B	2026494	2027488
chr1B	3882957	3884229
chr11A	2920747	2922101
chr8A	521722	522123
chr15B	2705216	2723993
chr11A	3115041	3117315
chr16B	967420	969214
chr17B	1752112	1755330
chr3B	1519838	1521674
chr16B	1010279	1014632
chr3B	2379894	2380605
chr10B	757563	759377
chr5A	3265511	3267094
chr15B	314900	316941
chr2A	3424685	3426602
chr6A	3544933	3545433
chr3A	3297963	3302526
chr1A	3196646	3196736
chr5A	4265337	4270067
chr10A	3229844	3231807
chr16B	1800546	1806704
chr16B	598123	600328
chr1B	4829691	4834007
chr15B	1623276	1624673
chr9B	2499384	2502892
chr5B	5602067	5603397
chr15A	1945006	1945927
chr4B	815288	817750
chr1B	572751	575058
chr6A	773516	775871
chr10B	4826450	4828522
chr1B	852577	853674
chr2B	5638187	5638564
chr7A	3750209	3753098
chr7B	3461305	3463450
chr2B	5540282	5542028
chr8A	3440934	3443509
chr14A	1007991	1011864
chr7A	2531813	2532394
chr5B	5422043	5423423
chr16A	1383904	1386412
chr1A	4837410	4838196
chr12B	2683381	2684323
chr7B	3383850	3384306
chr6A	796478	798333
chr3A	3541215	3542893
chr3A	1605238	1605843
chr12B	1107992	1110244
chr4A	4404026	4406695
chr12B	3154363	3154847
chr17A	2117152	2117367
chr13A	110948	111777
chr17B	2801511	2803303
chr9A	153583	156041
chr3B	1825446	1827998
chr2A	52650	52920
chr4A	4387300	4387763
chr12B	1338204	1341550
chr16B	4189395	4191884
chr9B	3865753	3866575
chr6B	3507698	3508169
chr11B	594113	596773
chr7B	5020123	5022618
chr6B	1115678	1116236
chr2B	1671131	1676995
chr2B	1917851	1919148
chr15A	2943655	2945570
chr5A	5169682	5171236
chr2A	5750156	5750524
chr2B	2219175	2220418
chr4A	5451693	5454895
chr1B	3591469	3592937
chr3B	3622847	3625483
chr7B	3960196	3962157
chr2A	1972670	1973879
chr7A	3854630	3859369
chr14B	174420	175014
chr3B	419760	420784
chr10B	759455	761203
chr13B	1175744	1177883
chr2A	3022450	3023604
chr5B	5931673	5935695
chr2B	2160843	2165347
chr16B	5463365	5464659
chr7A	4234994	4237214
chr12B	1598913	1600363
chr8B	108559	109415
chr14A	1012711	1014163
chr11A	3364869	3365496
chr16B	5062837	5064763
chr4A	1509259	1509696
chr18B	2503145	2510290
chr11A	2368362	2371879
chr9A	1856618	1858682
chr4B	1943706	1944134
chr9B	346148	346728
chr18B	210510	212597
chr6B	4065425	4065973
chr16A	815039	817899
chr5A	3855806	3857422
chr15B	535794	537798
chr10A	3694226	3695288
chr11A	2254612	2257618
chr11B	2502426	2502720
chr13A	249896	252612
chr10A	651374	653365
chr9B	3930993	3931423
chr17A	219693	221240
chr12B	1399825	1401181
chr11A	4496047	4498675
chr2B	2662753	2663022
chr6B	1694504	1697192
chr8A	2201950	2204696
chr5B	2309142	2311986
chr5B	5137579	5138046
chr16A	629579	630555
chr7A	176395	179564
chr3B	4381208	4383925
chr1B	5728412	5729465
chr15B	3344696	3346056
chr18B	1904971	1906131
chr1A	3107736	3109326
chr12A	1441635	1443232
chr4B	4899295	4901572
chr11A	1709954	1710770
chr9A	2738817	2740759
chr9B	616582	618629
chr18A	1046834	1048894
chr11A	2639409	2639528
chr12A	3322135	3324505
tig00001289	46154	47116
chr9A	3716506	3716793
chr6A	2920787	2921943
chr5A	3221007	3221630
chr11A	1716284	1717505
chr4A	5032521	5033472
chr12B	1489250	1490076
chr6B	2917508	2919604
chr13B	129541	130511
chr1B	2435185	2435404
chr5B	3185118	3185905
chr16B	600543	605052
chr1A	2657395	2659044
chr17B	291137	293909
chr4A	5796437	5797672
chr1B	970506	972169
chr4A	850933	852416
chr3B	1383001	1383697
chr7A	3188792	3189881
chr13B	128545	129237
chr13B	3193421	3193669
chr2A	5997419	5997638
chr16B	5273504	5278939
chr14B	1097643	1103553
chr1B	2214970	2220434
chr7A	5000918	5002761
chr8A	3159013	3160888
chr7A	4824659	4826470
chr5A	526881	528785
chr16A	1481324	1485290
chr15B	2088400	2090285
chr7A	3907118	3907569
chr1A	3444501	3447498
chr10A	304014	305558
chr16A	1737691	1741668
chr11B	4443312	4444846
chr12B	2416186	2417154
chr6A	3234400	3234714
chr15B	1443608	1444679
chr4A	1472395	1475524
chr4A	1617788	1618659
chr6A	1792278	1796784
chr16A	936192	938362
chr9A	393037	395248
chr12A	1468328	1470283
chr4B	1060631	1061566
chr2B	5712765	5714777
chr2A	2933506	2935847
chr14A	1120248	1121076
chr1A	391336	392878
chr7A	3282441	3284568
chr8A	2385667	2388575
chr8A	620023	621560
chr18A	2358754	2361505
chr8A	1041319	1042268
chr12A	225056	225356
chr7B	1367913	1369542
chr17A	1609151	1609472
chr6B	3370988	3372287
chr7A	2828560	2830176
chr1B	3841340	3842409
chr4B	1071671	1076749
chr11B	1569410	1571416
chr5B	2229237	2232451
chr3A	80877	82266
chr4B	5787630	5789855
chr16A	2407480	2410738
chr4A	2398970	2400380
chr4A	864155	869145
chr12B	119921	121655
chr4A	4654259	4654601
chr8B	2097618	2099197
chr16A	979053	981223
chr4B	3860722	3866336
chr1A	3790020	3792854
chr6B	2072547	2074970
chr2B	4759323	4759669
chr9A	3718350	3720687
chr4A	2240148	2242025
chr1A	1319030	1319930
chr16A	2647271	2649517
chr4B	2530712	2532644
chr16A	1139863	1142286
chr10B	4049697	4051323
chr5A	760515	762549
chr10A	4113988	4114019
chr4A	5879470	5883604
chr10A	4461552	4462058
chr16A	2893968	2896487
chr5B	1586658	1586910
chr2A	5535086	5536633
chr1B	3070130	3071392
chr16B	2564142	2566888
chr11A	4197558	4199922
chr2B	230976	233691
chr12B	217296	217972
chr5A	377710	380533
chr15A	514577	515160
chr6A	4468776	4471234
chr1A	4884184	4886143
chr11A	1038802	1039893
chr6B	1635806	1638736
chr2B	2834879	2837647
chr2B	5848480	5849049
chr4A	2873132	2873968
chr17B	711925	714367
chr10A	2786169	2787433
chr2B	4704951	4705569
chr14A	938912	941651
chr16A	1167692	1169472
chr8B	1052156	1053116
chr16B	1180958	1182951
chr9B	3008365	3010207
chr13B	2532744	2534615
chr5B	4089763	4092723
chr11A	1757633	1758809
chr5B	4679407	4679770
chr5A	2193166	2196700
chr17B	2098752	2100519
chr4A	1616778	1617708
chr5B	4943061	4944634
chr3A	3061730	3064464
chr7A	4764959	4767698
chr6B	4066200	4067518
chr1A	3228895	3229901
chr8A	1176581	1177497
chr4B	2144128	2147166
chr13A	1007990	1009697
chr9B	4400043	4402045
chr17B	2096628	2097840
chr6B	1677009	1681002
chr18B	2539497	2540149
chr5A	1680386	1682022
chr6A	1806250	1808522
chr4A	1618855	1619781
chr9B	1158335	1162857
chr13B	147634	149152
chr1A	3885922	3887908
chr2B	5590444	5594261
chr16B	4454390	4455989
chr7B	554574	556362
chr2B	5529358	5530319
chr8B	1122743	1123061
chr12B	1004623	1007585
chr16B	128789	131610
chr7A	3187394	3188690
chr8A	2408715	2410530
chr5A	1056028	1058017
chr9B	2676263	2677823
chr4B	5382769	5383261
chr1A	3074869	3077368
chr4B	5403597	5404241
chr1A	2602849	2605416
chr2B	2536805	2537352
chr1A	5753919	5757668
chr7B	4182691	4183315
chr17A	844866	847164
chr5B	7215706	7216912
chr2A	5999510	5999920
chr6A	5115958	5116857
chr6B	424957	426568
chr18A	2800739	2802122
chr8B	1121524	1122647
chr1B	5067320	5069878
chr12B	3362302	3362789
chr1B	5571359	5571865
chr10B	821169	822317
chr3A	896197	899458
chr12B	711261	715089
chr6B	2954171	2955406
chr9A	1703615	1705089
chr3B	1744502	1745914
chr6A	5413965	5414288
chr16B	2345246	2350287
chr4B	1748486	1749118
chr10B	4080623	4082673
chr14B	587072	587461
chr16B	2219984	2221768
chr16A	1161954	1163638
chr11A	1470401	1471570
chr11A	2692474	2697323
chr14A	1726912	1728776
chr1B	6161671	6163209
chr8A	861013	865291
chr4A	1509950	1510913
chr1B	6327468	6328212
chr9B	789709	791602
chr15A	2395900	2397821
chr13A	2716965	2718476
chr16B	5166433	5170091
chr17B	280352	288163
chr1B	4136660	4139066
chr8B	112440	113188
chr5B	860691	861112
chr4A	4067989	4069863
chr15A	326597	327907
chr11A	4515979	4518004
chr15A	461488	463208
chr15A	1513596	1515032
chr4B	2722115	2723428
chr6A	824000	824243
chr3B	852951	853467
chr16B	4958224	4963929
chr11B	3447895	3449211
chr6B	2627583	2628040
chr9B	1827256	1829399
chr15A	2398069	2401094
chr17B	1807211	1810151
chr6A	189164	191229
chr4B	1058076	1059405
chr18A	2819452	2828680
chr18B	1020018	1020555
chr16A	2160554	2161071
chr2A	5570265	5572345
chr16B	5584112	5590321
chr11B	3007320	3007994
chr1A	882983	884551
chr1A	2748987	2749256
chr2A	3783112	3785703
chr11A	2000828	2001826
chr15A	2402450	2403220
chr13A	2508137	2513891
chr13B	3211507	3212106
chr1B	373283	374387
chr2B	165048	167085
chr9A	4011470	4012282
chr9B	2779237	2781338
chr11A	927657	928265
chr1B	2433781	2434668
chr9B	1641925	1642225
chr18A	2402085	2403570
chr6A	3360517	3363097
chr18B	1018817	1019921
chr14A	279102	279354
chr11B	2027578	2028305
chr5B	2290983	2291868
chr4B	1225985	1227498
chr17A	781436	783368
chr9A	4359644	4361616
chr8A	3241989	3242718
chr5A	1158822	1159966
chr4B	235503	238278
tig00001289	22386	22909
chr15A	1534552	1537466
chr6B	3484480	3486004
chr12B	431844	435295
chr12B	215644	217207
chr4A	916899	918708
chr16A	641133	642692
chr17A	353202	358770
chr18B	2363532	2364364
chr12A	2532550	2532880
chr3B	130217	131229
chr5A	2711549	2714723
chr15A	3225187	3227522
chr13B	1685750	1686791
chr18B	2340660	2343408
chr3B	3008874	3011280
chr7B	4853301	4855368
chr10A	4077762	4079452
chr9B	4349401	4351374
chr4A	2493275	2495617
chr15A	819711	821318
chr6B	4290448	4292815
chr18A	2208063	2209467
chr15B	274250	274385
chr3A	392639	394163
chr11B	1919255	1921138
chr10A	2807646	2809418
chr13B	2474817	2477365
chr7A	645655	649208
chr17A	1742138	1744470
chr4B	5463502	5466066
chr6B	2990416	2991937
chr11A	2184874	2186120
chr15A	463313	464797
chr7B	5041414	5042817
chr12B	435816	436629
chr2B	5924451	5925715
chr16A	2900443	2902815
chr10A	1164800	1165219
chr8A	2663708	2665908
chr12B	3363183	3363971
chr1A	3042769	3043848
chr6A	1790423	1792169
chr3B	168590	169955
chr12A	2391151	2391506
chr4A	4185975	4187365
chr7A	3727566	3728897
chr9B	4837765	4844640
chr3B	3973959	3977821
chr5B	2550746	2552677
tig00001289	49100	50168
chr17A	142796	144277
chr10A	3561625	3563373
chr12A	1289115	1290566
chr7B	2815611	2817592
chr13B	3213137	3213613
chr17B	1161006	1162742
chr2B	5751921	5753022
chr8A	1694338	1696225
chr10A	2155450	2155763
chr1B	4937247	4939583
chr11B	4830600	4831625
chr6B	4076008	4076688
chr16B	4270083	4274384
chr11A	1714124	1715791
chr14A	3183845	3185791
chr15A	160426	162854
chr2A	1774889	1782546
chr2A	2649563	2650084
chr16A	2825407	2826014
chr11B	1614666	1619854
chr7B	1772860	1774796
chr2A	5739845	5741916
chr11A	1471880	1476568
chr10A	4530571	4531498
chr18B	1089844	1091731
chr9A	130471	131161
chr7B	1408606	1409814
chr8A	105478	106120
chr9B	2954118	2955195
chr16B	2358458	2362225
chr5A	2199129	2200906
chr5B	1750683	1752656
chr15B	1323259	1325536
chr17B	681703	682285
chr5B	6973121	6974064
chr11A	2735066	2739807
chr11B	1593012	1594526
chr5B	3900396	3903114
chr4A	1620786	1621420
chr12A	2390066	2390482
chr1A	217805	220556
chr8A	1106089	1107207
chr14A	1741405	1746301
chr1B	6163321	6164854
chr13A	2755713	2758782
chr6A	3632143	3633377
chr16B	5761191	5762997
chr18A	160245	163219
chr15A	1075571	1075763
chr4A	543280	545269
chr16A	2401342	2406638
chr6B	92151	93919
chr8A	522238	522863
chr2B	1869906	1871107
chr12A	2391891	2392149
chr2B	5511746	5513210
chr11A	1998123	1999462
chr5A	2531618	2533093
chr12A	3340432	3341939
chr2B	3247581	3249166
chr1A	3295593	3298902
chr10A	3734566	3735727
chr4B	5497597	5500250
chr4B	2592533	2593845
chr4B	5380666	5381544
chr18A	1367006	1369171
chr10B	4361868	4363744
chr18A	1019565	1020182
chr15B	553730	559415
chr5B	861868	863506
chr14A	148566	152616
chr14A	525406	526639
chr13A	1613223	1613379
chr4B	1749709	1750163
chr2A	4595820	4598199
chr4B	559752	563701
chr5B	4977120	4978282
chr12B	3226621	3227521
chr9B	4343257	4345839
chr16B	2580977	2582571
chr9B	3274642	3290065
chr5B	5603500	5604768
chr12A	2576385	2578989
chr7B	519673	520909
chr12B	3098566	3101117
chr16B	2638653	2641574
chr15A	2191137	2193886
chr17B	1028505	1029292
chr14A	785537	786088
chr8A	1104524	1105488
chr4A	88672	89126
chr8B	198214	200738
chr6A	2396398	2397184
chr4A	2457469	2460137
chr16B	1399328	1401924
chr3A	5014534	5018383
chr6A	1248852	1249825
chr3B	892080	895883
chr5B	1754852	1756467
chr16B	1494277	1498402
chr12A	659811	663808
chr11B	790906	796157
chr11A	3155400	3157557
chr5A	4175231	4178406
chr5A	4869602	4870993
chr17A	2106664	2108340
chr1B	734819	735042
chr11B	1770325	1773222
chr10A	1168300	1168617
chr3B	4709614	4711057
chr9A	313150	313757
chr14B	1287477	1287616
chr3A	3599932	3600748
chr5A	3854864	3855721
chr8A	2279110	2280188
chr1B	326067	329517
chr5B	3186001	3189484
chr7A	1488667	1491121
chr5A	3637672	3639172
chr1B	6325358	6327347
chr6B	4835908	4839324
chr4B	1525720	1525872
chr8A	4371987	4374786
chr4A	3810645	3814803
chr4A	5179750	5181075
chr4A	719650	720142
chr16A	1244127	1245721
chr2A	3019942	3022267
chr16B	2575554	2577195
chr14B	1510133	1513921
chr14B	494300	496551
chr1A	3788294	3789911
chr3A	4314162	4315675
chr3A	900333	900885
chr11B	647972	650369
chr1B	5637650	5638920
chr3A	1345089	1346949
chr13B	181129	181990
chr16A	2821134	2825263
chr10B	4385286	4387430
chr10B	4370200	4370590
chr4A	3587395	3589549
chr1A	3193385	3195411
chr8A	2218668	2219284
chr2B	1867721	1868827
chr5A	4902035	4903164
chr7A	3905000	3905263
chr6A	2957556	2960451
chr15A	1786755	1787469
chr4B	5381619	5382686
chr11B	4499031	4499568
chr4A	1306454	1308156
chr7B	4758728	4759489
chr7A	123800	126514
chr15B	3227285	3230283
chr9B	3912797	3916549
chr2B	5714902	5716432
chr5A	2627800	2629807
chr5A	1598379	1600171
chr4B	471185	472587
chr11B	2883196	2887970
chr5A	1422763	1423091
chr4A	5144234	5145613
chr4A	847852	849114
chr10A	1261474	1262170
chr6A	4174635	4175097
chr5B	7214832	7215472
chr12A	2393014	2393426
chr6B	4505816	4506431
chr17A	2562925	2564062
chr9B	3760249	3761067
chr6B	510479	511845
chr7A	4784984	4786466
chr17B	343059	345189
chr8A	3613590	3615389
chr4A	2351602	2355328
chr1A	4933846	4935668
chr17A	1030119	1035675
chr12A	2393510	2393967
chr12B	2415414	2415557
chr10B	3570474	3572954
chr6A	2819337	2820540
chr17A	2166154	2168126
chr4A	1085666	1089110
chr6A	3376310	3378546
chr5B	1084820	1087776
chr11A	1138651	1139858
chr2B	5733254	5734488
chr1B	4747960	4751823
chr1B	5718974	5721641
chr9A	216115	217579
chr7A	370649	371425
chr3A	2884467	2887278
chr11A	4551100	4555617
chr17B	2713222	2713914
chr11A	320382	321278
chr5A	151798	152788
chr11A	857967	863475
chr9B	1141577	1147017
chr15A	3349715	3350373
chr11A	4196898	4197477
chr12A	2390577	2391043
chr9A	2674037	2676811
chr9A	2387262	2388852
chr14A	133676	136800
chr4A	1507737	1508762
chr8B	1120996	1121449
chr3B	683023	683386
chr17B	2714026	2715621
chr12B	2413757	2414223
chr3A	4835467	4836889
chr11A	4275531	4276215
chr9B	346806	347173
chr15B	2018329	2019188
chr14A	1721296	1722262
chr4A	5234690	5237126
chr12B	214221	215532
chr7B	4444219	4445189
chr6B	3313967	3314508
chr16A	3318835	3319417
chr5A	1855388	1855603
chr6A	4171376	4172031
chr14A	1271746	1275026
chr1B	5308596	5312066
chr10A	953129	955270
chr3B	3952955	3955700
chr6A	1486957	1498413
chr6B	746803	748011
chr16A	2199620	2202158
chr3A	903270	903678
chr10B	971983	975893
chr18B	2355632	2357341
chr13B	1819423	1820606
chr4B	6181314	6185555
chr10B	3056283	3056922
chr11B	2781419	2781500
chr1A	1030071	1031588
chr8B	111329	112353
chr15B	3346136	3346956
chr6A	601218	604247
chr17A	2565636	2566801
chr10B	1371716	1372135
chr16B	137354	139357
chr8A	2757644	2759338
chr3A	1021992	1024515
chr15A	1654951	1655268
chr5B	5254266	5255857
chr6A	5361101	5362646
chr11B	2610337	2612538
chr16B	1746235	1746877
chr7B	3577043	3578855
chr9A	2892202	2893807
chr17A	2011130	2012937
chr7B	376034	376512
chr4B	982220	984645
chr11B	2607549	2608515
chr4B	5916761	5918515
chr15A	1004560	1010135
chr9B	493709	494522
chr17A	2145763	2149939
chr12B	279170	279735
chr12B	2415076	2415333
chr13B	3193952	3194409
chr8A	108251	109271
chr16A	554922	555626
chr14B	1030349	1033300
chr12B	657813	660382
chr2A	6000000	6000696
chr9A	1057428	1059103
chr8B	110382	110964
chr7A	4997503	5000441
chr9B	228456	229318
chr1A	1362495	1366785
chr15A	475207	480360
chr5B	5965223	5967247
chr15B	1426913	1428280
chr5B	5605528	5607753
chr11A	4489404	4491163
chr10B	2596836	2597396
chr17A	2564316	2564712
chr5B	1757965	1759665
chr7A	5000520	5000837
chr12A	1444189	1444991
chr16A	1441566	1443207
chr3A	2766984	2767299
chr13B	2669548	2671520
chr10B	4731315	4731570
chr12B	2061960	2067155
chr9A	3717349	3718250
chr6B	1539277	1539705
chr6B	3610877	3613100
chr16B	3203161	3204761
chr3B	3987783	3989439
chr1B	5200073	5200909
chr10A	849793	851560
chr5B	5919957	5921400
chr4B	5237773	5239722
chr17A	2983035	2984525
chr10A	1562294	1565531
chr13B	2663222	2666590
chr14B	2039285	2042523
chr6A	390650	391002
chr6B	2042489	2042784
chr1A	3270301	3273173
chr1A	1260682	1261394
chr4B	184012	184470
chr16B	1990966	1991412
chr7A	4102752	4103121
chr6A	3185053	3185425
chr18A	645849	645975
chr1B	5745895	5747900
chr1B	5145337	5145672
chr4A	564185	566478
chr3A	3854691	3856227
chr5B	435613	436660
chr3A	3965788	3967920
chr12A	222840	224967
chr4A	5794677	5795599
chr10B	1818040	1818479
chr2B	4750852	4751133
chr1B	1051596	1053125
chr2A	4083744	4084402
chr6A	5133701	5135088
chr18A	534523	535849
chr18A	995485	997447
chr12B	2891575	2901262
chr1B	2920024	2922651
chr3A	4692013	4693913
chr2A	1076891	1079468
chr9A	4595239	4596316
chr13B	2621621	2622623
chr5A	744701	746170
chr8A	4452350	4454958
chr7A	1560354	1563859
chr2A	5616393	5619356
chr4B	1446395	1447969
chr2A	1627665	1628322
chr12A	3333685	3335971
chr16A	886898	888943
chr5B	1471757	1473545
chr12B	430457	431606
chr4B	2430696	2431798
chr1B	5154248	5154787
chr11A	2567802	2568883
chr18A	265269	266870
chr10B	4185718	4187395
chr15A	3348001	3349582
chr16B	2965954	2968963
chr9A	2314664	2318054
chr9A	1673006	1674867
chr17B	2787333	2789054
chr5B	4662819	4663904
chr13B	658322	659219
chr7B	1679411	1681538
chr2B	4706600	4707113
chr6B	4040783	4043420
chr1A	4699100	4700476
chr8B	1123399	1123762
chr17B	1487202	1489838
chr2B	2437618	2438368
chr4A	2117612	2119941
chr9B	3903903	3905669
chr11A	1598047	1598538
chr5B	2851043	2854159
chr15A	1867350	1868269
chr5B	3765202	3765605
chr2B	5756775	5758364
chr3B	4146571	4150383
chr10B	1715205	1715943
chr10A	402850	404885
chr2A	2025987	2027919
chr7B	2759615	2760409
chr13A	1626465	1629449
chr9A	3533010	3534354
chr6B	4092523	4094625
chr3A	5658157	5659028
chr7B	2048076	2056609
chr12B	2914556	2916907
chr6B	2626775	2627480
chr2A	398854	401051
chr10A	2016533	2018964
chr7A	5015404	5018159
chr16B	1020563	1023017
chr13A	2374478	2378026
chr7A	4308444	4309991
chr8B	1981459	1983184
chr2B	1544363	1544463
chr15A	516716	518702
chr12B	2420912	2422427
chr10A	1953041	1954400
chr4A	1390327	1391857
chr10B	4369793	4370118
chr15B	64513	67726
chr18B	408264	408531
chr15A	2484421	2488911
chr18B	2537921	2538385
chr12A	252109	252534
chr15B	3347085	3348133
chr15B	2984506	2988494
chr4B	1746970	1748018
chr8A	3180314	3182151
chr1A	2176796	2176891
chr1A	1579718	1582559
chr12B	2386465	2387131
chr3B	857902	858715
chr1B	1049934	1050831
chr6B	4342397	4344308
chr12A	1642555	1643565
chr5B	3883525	3887208
chr16A	440338	440466
chr14B	3294453	3295259
chr18B	2344055	2347147
chr5B	2243608	2247201
chr1B	4207132	4210026
chr9A	1174921	1178061
chr4B	597302	598772
chr4B	724732	725016
chr15A	3266850	3272895
chr10B	3983165	3985362
chr10B	2457550	2460157
chr4B	2667065	2668976
chr12B	2414786	2414985
chr9A	2518347	2520367
chr16B	1102426	1103731
chr16B	4493351	4495883
chr1A	660373	665323
chr4A	5621730	5624299
chr15B	2085508	2088319
chr10B	1818835	1819333
chr9B	4625829	4629895
chr6B	748111	750441
chr18B	2452200	2452471
chr3B	1222050	1226393
chr8B	670688	671716
chr3A	1942061	1967964
chr3B	896005	898858
chr8A	533350	533616
chr16B	1186822	1189203
chr11B	4883184	4886143
chr13A	3531632	3533330
chr4A	3521376	3523096
chr9A	520427	520783
chr10B	1223967	1224080
chr8A	3836047	3836992
chr12A	2391597	2391799
