chr5B	1471757	1473545	chr3A	5473069	5474431
chr12B	1399825	1401181	chr12A	1468328	1470283
chr12A	614278	616198	chr12B	657813	660382
chr9B	228456	229318	chr9A	216115	217579
chr7A	1311284	1312465	chr7B	1408606	1409814
chr12A	2391891	2392149	chr12B	2415076	2415333
chr4A	2351602	2355328	chr4B	2566249	2568327
chr12A	659811	663808	chr12B	711261	715089
chr5B	1759759	1761314	chr3A	5851614	5853052
chr3B	4146571	4150383	chr3A	3968011	3969533
chr9B	2779237	2781338	chr9A	2515442	2518081
chr2B	4759323	4759669	chr15B	3396835	3396876
chr10A	4530571	4531498	chr10B	4938530	4940612
chr16A	2160554	2161071	chr16B	2106719	2107476
chr16B	5273504	5278939	chr8A	4450835	4452273
chr5B	2851043	2854159	chr5A	1232368	1233409
chr7B	3577043	3578855	chr7A	3282441	3284568
chr3A	5589130	5592052	chr5B	1539705	1543114
chr7B	4116908	4119032	chr7A	3854630	3859369
chr16B	5761191	5762997	chr8A	5002879	5005918
chr10B	2524393	2526489	chr10A	1953041	1954400
chr6B	4076008	4076688	chr11A	927657	928265
chr4B	235503	238278	chr4A	89207	91680
chr1A	391336	392878	chr1B	410256	411622
chr5B	5602067	5603397	chr5A	3854864	3855721
chr8A	4371987	4374786	chr16B	5166433	5170091
chr11A	2254612	2257618	chr11B	2302878	2304857
chr5A	1598379	1600171	chr5B	3186001	3189484
chr1B	410256	411622	chr1A	391336	392878
chr6A	3544933	3545433	chr6B	3313345	3313850
chr2A	5684402	5684696	chr17A	3021523	3021790
chr18A	361508	361728	chr11B	2781419	2781500
chr15B	1770321	1772734	chr15A	1943709	1944866
chr10B	821169	822317	chr10A	849793	851560
chr1B	1323861	1325760	chr1A	1362495	1366785
chr15A	3225187	3227522	chr15B	3227285	3230283
chr14A	148566	152616	chr14B	202316	205129
chr7A	176395	179564	chr7B	158903	160271
chr9A	3533010	3534354	chr9B	3762303	3763850
chr17B	1752112	1755330	chr17A	2114151	2116995
chr16A	979053	981223	chr16B	1010279	1014632
chr14B	1030349	1033300	chr14A	806090	810408
chr18B	2539497	2540149	chr18A	2402085	2403570
chr2B	230976	233691	chr2A	228392	230419
chr18B	203562	206000	chr18A	160245	163219
chr17A	2565636	2566801	chr17B	2096628	2097840
chr1B	3373692	3375382	chr1A	3074869	3077368
chr5A	1422763	1423091	chr10A	4113988	4114019
chr10B	759455	761203	chr10A	791413	793541
chr4B	3860722	3866336	chr4A	3589666	3593319
chr1A	3885922	3887908	chr1B	4207132	4210026
chr8A	533350	533616	chr10A	4113988	4114019
chr7A	2828560	2830176	chr7A	4234994	4237214
chr9A	3718350	3720687	chr9B	3931506	3934325
chr5A	192924	194004	chr3B	4670894	4672350
chr10A	4444543	4446953	chr10B	4826450	4828522
chr5B	4977120	4978282	chr5A	3289741	3290875
chr5A	1232368	1233409	chr5B	2851043	2854159
chr15A	1654951	1655268	chr11A	3377368	3377691
chr18A	1707182	1708361	chr18B	1904971	1906131
chr8A	106988	108027	chr8B	110382	110964
chr12A	203898	204615	chr12B	217296	217972
chr12B	215644	217207	chr12A	202259	203436
chr16B	1451213	1452056	chr16A	1443304	1444068
chr1B	182499	185877	chr1A	217805	220556
chr17A	781436	783368	chr17B	661867	663777
chr11A	3115041	3117315	chr11B	3447895	3449211
chr2B	2160843	2165347	chr2A	2347487	2350409
chr17B	2345952	2346716	chr18B	2452200	2452471
chr4B	2430696	2431798	chr4A	2240148	2242025
chr14A	806090	810408	chr14B	1030349	1033300
chr13B	2663222	2666590	chr13A	2755713	2758782
chr8B	1235564	1237314	chr8A	1224787	1225816
chr17A	364668	369992	chr17B	291137	293909
chr6B	3313345	3313850	chr6A	3544933	3545433
chr9B	1606285	1606703	chr10A	4113988	4114019
chr9A	3686332	3688719	chr9B	3903903	3905669
chr7A	370649	371425	chr7B	322784	323993
chr9A	1703615	1705089	chr9B	1847155	1848266
chr11B	2610337	2612538	chr11A	2569716	2571228
chr16B	4189395	4191884	chr8A	3432492	3435326
chr12A	2391151	2391506	chr12B	2414356	2414685
chr7A	3282441	3284568	chr7B	3577043	3578855
chr5A	3637672	3639172	chr5B	5422043	5423423
chr15A	240516	240717	chr15B	272952	273081
chr6B	1115678	1116236	chr6A	1250766	1252027
chr9A	130471	131161	chr9B	156050	156739
chr2B	4704951	4705569	chr16A	2423900	2424169
chr5A	2711549	2714723	chr5B	4211261	4214711
chr2B	4997863	5002201	chr2A	4917027	4922007
chr4A	391276	395853	chr4B	559752	563701
chr4A	1700775	1702355	chr4B	1973035	1974935
chr1A	5344530	5346532	chr1B	5718974	5721641
chr18B	304636	306381	chr18A	277429	279185
chr2B	1917851	1919148	chr2A	2025987	2027919
chr16A	864016	867735	chr16B	863775	865725
chr1A	4551523	4553818	chr1B	4937247	4939583
chr10B	1819410	1820957	chr10A	1261474	1262170
chr2A	4917027	4922007	chr2B	4997863	5002201
chr14A	1007991	1011864	chr14B	1200161	1203294
chr13A	2716965	2718476	chr13B	2621621	2622623
chr4B	5916761	5918515	chr4A	5621730	5624299
chr15A	2165011	2165683	chr16A	1880651	1881064
chr18B	859308	862501	chr18A	888680	891880
chr11A	931919	933454	chr8A	522238	522863
chr3A	3742891	3745816	chr3B	3952955	3955700
chr5A	744701	746170	chr5B	2248123	2249790
chr9B	345133	346073	chr9A	313150	313757
chr8A	521722	522123	chr11B	1614081	1614575
chr4A	88672	89126	chr4B	234875	235422
chr6A	5361101	5362646	chr10B	4049697	4051323
chr6A	5131258	5133590	chr6B	4835908	4839324
chr16A	1161954	1163638	chr16B	1180958	1182951
chr5B	652513	653918	chr8A	521722	522123
chr15A	1945006	1945927	chr15B	1772812	1773752
chr12B	240050	240580	chr12A	225056	225356
chr4A	2117612	2119941	chr4B	2332721	2334564
chr2B	5712765	5714777	chr2A	5883438	5887200
chr16B	5467512	5468705	chr8A	4738083	4739282
chr12B	1107992	1110244	chr12A	1289115	1290566
chr15A	2984014	2985376	chr15B	2984506	2988494
chr5A	4265337	4270067	chr5B	5931673	5935695
chr6A	2692675	2694727	chr6B	2524749	2527298
chr8A	105478	106120	chr8B	108559	109415
chr5A	4350204	4350748	chr2B	2728061	2728168
chr6B	2042489	2042784	chr6A	2396398	2397184
chr17B	2801511	2803303	chr17A	2983035	2984525
chr10A	3026900	3030895	chr10B	3408062	3409595
chr2A	1076891	1079468	chr5B	5744550	5744818
chr1A	3313072	3315238	chr1B	3694315	3696296
chr6B	510479	511845	chr6A	601218	604247
chr5B	2248123	2249790	chr5A	760515	762549
chr3B	892080	895883	chr3A	896197	899458
chr12A	202259	203436	chr12B	215644	217207
chr16B	4153550	4153820	chr10A	1164800	1165219
chr16A	1805443	1807207	chr16B	1710818	1712135
chr3B	562889	564180	chr3A	392639	394163
chr10A	3692072	3694134	chr10B	4080623	4082673
chr12A	3333685	3335971	chr12B	3339151	3341737
chr15B	2018329	2019188	chr15A	2165011	2165683
chr15B	1772812	1773752	chr15A	1945006	1945927
chr13B	2621621	2622623	chr13A	2716965	2718476
chr16B	3365222	3369479	chr8A	2757644	2759338
chr3A	3321331	3321889	chr2B	2728061	2728168
chr2B	5644750	5645854	chr7B	4444219	4445189
chr14A	740504	742621	chr14B	929630	931624
chr13A	1952100	1956331	chr13B	2130072	2137429
chr16A	990249	991340	chr16B	1020563	1023017
chr4B	5404471	5405080	chr4A	5144234	5145613
chr18B	408264	408531	chr11B	2781419	2781500
chr10A	4461552	4462058	chr2B	2728061	2728168
chr12B	3655599	3660872	chr12A	3710262	3713777
chr5B	3765202	3765605	chr5B	860074	860576
chr14B	1200161	1203294	chr14A	1007991	1011864
chr14A	234746	235068	chr18A	2615954	2616099
chr12A	2393510	2393967	chr12B	2416186	2417154
chr8A	1176581	1177497	chr8B	1194929	1196166
chr5B	1128924	1129930	chr3A	5072270	5072549
chr12B	711261	715089	chr12A	659811	663808
chr7A	4784984	4786466	chr7B	5041414	5042817
chr9B	3930688	3930904	chr9A	3717044	3717259
chr10A	1164800	1165219	chr16B	4153550	4153820
chr2B	1869906	1871107	chr2A	1972670	1973879
chr15B	3346136	3346956	chr15A	3348001	3349582
chr6A	366350	366559	chr8B	2010163	2010528
chr4A	3525461	3528087	chr4B	3791856	3793482
chr8A	3159013	3160888	chr16B	3882157	3883942
chr16A	2893968	2896487	chr16B	2925933	2929103
chr9A	1285727	1289455	chr9B	1260749	1263120
chr16B	4511584	4513891	chr8A	3836047	3836992
chr11A	2000828	2001826	chr11B	2026494	2027488
chr3A	2766984	2767299	chr5B	861263	861394
chr16B	1010279	1014632	chr16A	979053	981223
chr5A	3855806	3857422	chr5B	5603500	5604768
chr9B	2569350	2570822	chr9A	2392262	2394502
chr5B	2762835	2764136	chr5A	1158822	1159966
chr4A	1334295	1336207	chr4B	1589382	1592035
chr12B	1338204	1341550	chr12A	1444189	1444991
chr16B	5166433	5170091	chr8A	4371987	4374786
chr11A	702598	704440	chr15A	2717779	2718360
chr9B	1641925	1642225	chr6A	366350	366559
chr10B	971983	975893	chr10A	982460	986331
chr5B	7214832	7215472	chr5A	5493122	5494019
chr5B	5603500	5604768	chr5A	3855806	3857422
chr13B	2669548	2671520	chr13A	2764085	2765667
chr4B	5719585	5722477	chr4A	5451693	5454895
chr17B	155668	157252	chr17A	219693	221240
chr10A	3561625	3563373	chr10B	3983165	3985362
chr11B	4499031	4499568	chr5B	860691	861112
chr5B	860691	861112	chr5B	861263	861394
chr4A	5455126	5456692	chr4B	5722581	5723950
chr8B	670688	671716	chr8A	586483	587184
chr6A	4289293	4291314	chr6B	4092523	4094625
chr5B	4050729	4053097	chr5A	2531618	2533093
chr9A	2314664	2318054	chr9B	2499384	2502892
chr6B	4066200	4067518	chr8A	522238	522863
chr3A	1345089	1346949	chr3B	1519838	1521674
chr7A	4318480	4321940	chr7B	4540430	4543309
chr4A	5166356	5169329	chr4B	5412670	5413928
chr16A	256850	257117	chr2B	2662753	2663022
chr11B	1648654	1650086	chr11B	1593012	1594526
chr12B	2414786	2414985	chr12A	2391597	2391799
chr14B	1495759	1496039	chr14A	1262291	1262315
chr5A	1596217	1598285	chr5B	3186001	3189484
chr9A	2518347	2520367	chr9B	2782191	2783966
chr5A	1297739	1301074	chr5B	2891928	2895650
chr3A	3968011	3969533	chr3B	4146571	4150383
chr7A	1246521	1249189	chr7B	1367913	1369542
chr4B	356243	357962	chr4A	196018	197935
chr5B	4272950	4273520	chr6A	4639162	4639820
chr5A	151798	152788	chr3B	4712269	4713266
chr6A	1806250	1808522	chr6B	1677009	1681002
chr11B	2843769	2846904	chr11A	2692474	2697323
chr3A	896197	899458	chr3B	892080	895883
chr2B	628900	632747	chr2A	655808	658114
chr14A	525406	526639	chr14B	585729	586263
chr8A	1110784	1113208	chr8B	1129978	1132229
chr11B	1190630	1192347	chr11A	1180961	1182950
chr3B	3060801	3062389	chr3B	419760	420784
chr16B	371106	371800	chr16A	440338	440466
chr5B	5605528	5607753	chr5A	3858059	3860353
chr6B	3610877	3613100	chr6A	3856079	3858441
chr9B	1158335	1162857	chr9A	1174921	1178061
chr4A	196018	197935	chr4B	356243	357962
chr16B	600543	605052	chr16A	648001	649990
chr13A	1007990	1009697	chr13B	1177976	1179915
chr10A	3779401	3780547	chr10B	4185718	4187395
chr5A	3265511	3267094	chr5B	4943061	4944634
chr6A	4468776	4471234	chr6B	4342397	4344308
chr7A	645655	649208	chr7B	609824	611722
chr8B	1194929	1196166	chr8A	1176581	1177497
chr7A	3187394	3188690	chr7B	3460794	3461185
chr3A	5851614	5853052	chr5B	1759759	1761314
chr11A	1714124	1715791	chr11B	1776510	1778156
chr12A	3340432	3341939	chr12B	3362302	3362789
chr7B	158903	160271	chr7A	176395	179564
chr8A	1041319	1042268	chr8B	1052156	1053116
chr6A	189164	191229	chr6B	193910	195077
chr9A	3717044	3717259	chr9B	3930688	3930904
chr11B	2607549	2608515	chr11A	2566776	2567710
chr12A	1441635	1443232	chr12B	1338204	1341550
chr10B	4049697	4051323	chr6A	5361101	5362646
chr6A	1462156	1464254	chr18A	1934451	1934867
chr2B	4750852	4751133	chr5B	3790916	3791144
chr16B	967420	969214	chr16A	936192	938362
chr4B	234875	235422	chr4A	88672	89126
chr5A	5295008	5296884	chr10A	865948	867571
chr16A	886898	888943	chr16B	898443	900918
chr5B	4679407	4679770	chr10A	1164800	1165219
chr4B	2530712	2532644	chr10B	4878525	4878822
chr4A	5089650	5089898	chr10A	472345	472464
chr12B	1598913	1600363	chr12A	1642555	1643565
chr4B	2701435	2705812	chr4A	2493275	2495617
chr16B	728266	730464	chr16A	766965	768684
chr14B	2345885	2351616	chr14A	2229778	2234302
chr1A	882983	884551	chr1B	852577	853674
chr17B	2344971	2345718	chr5B	4679407	4679770
chr6B	3185543	3186219	chr6A	3185053	3185425
chr11A	4197558	4199922	chr11B	4539707	4541446
chr2A	1972670	1973879	chr2B	1869906	1871107
chr7B	3383850	3384306	chr2B	2662753	2663022
chr12B	2891575	2901262	chr12A	2965897	2976748
chr11B	2883196	2887970	chr11A	2735066	2739807
chr12B	3363183	3363971	chr12A	3342610	3343561
chr4B	1525720	1525872	chr4A	1286875	1287009
chr12A	387817	388834	chr12B	430457	431606
chr1A	217805	220556	chr1B	182499	185877
chr3A	913967	914682	chr3B	911839	912362
chr16B	5763078	5764218	chr8A	5002879	5005918
chr6B	4040783	4043420	chr6A	4226574	4229219
chr10B	3147238	3149555	chr10A	2704015	2706317
chr4B	1058076	1059405	chr4A	850933	852416
chr5A	5169682	5171236	chr5B	6820041	6821216
chr8A	3623004	3624161	chr8A	533350	533616
chr12B	657813	660382	chr12A	614278	616198
chr7A	2531813	2532394	chr7B	2759615	2760409
chr3B	3694858	3696670	chr3A	3541215	3542893
chr16B	529955	531562	chr16A	585183	586529
chr11A	2692474	2697323	chr11B	2843769	2846904
chr15B	2088400	2090285	chr15A	2263561	2265855
chr4A	792955	793714	chr13A	2065931	2065964
chr9A	3045780	3052177	chr9B	3374155	3380086
chr8A	4039269	4039495	chr18A	2615954	2616099
chr6B	4342397	4344308	chr6A	4468776	4471234
chr3A	4314162	4315675	chr5B	435613	436660
chr12B	2683381	2684323	chr12A	2752675	2753166
chr3A	2758259	2758887	chr5B	861263	861394
chr18B	2503145	2510290	chr18A	2361791	2363282
chr18B	2344055	2347147	chr18A	2164931	2168037
chr16B	2358458	2362225	chr16A	2407480	2410738
chr12B	238206	239974	chr12A	222840	224967
chr2A	52650	52920	chr15A	1867002	1867252
chr13A	2480813	2484585	chr13B	2474817	2477365
chr16A	2652756	2655627	chr16B	2638653	2641574
chr1B	4136660	4139066	chr1A	3788294	3789911
chr7A	3027559	3029357	chr7B	3329624	3330267
chr4B	1071671	1076749	chr4A	864155	869145
chr3B	4711171	4712175	chr5A	152903	153894
chr7B	4540430	4543309	chr7A	4318480	4321940
chr10B	3730552	3730860	chr7A	4549250	4549562
chr10A	1057566	1058956	chr10B	1607782	1609252
chr17A	2562925	2564062	chr17B	2098752	2100519
chr7A	1488667	1491121	chr7B	1679411	1681538
chr12A	252641	253538	chr12B	279170	279735
chr4B	6181314	6185555	chr4A	5879470	5883604
chr10A	1164151	1164468	chr6A	824000	824243
chr6A	390650	391002	chr3B	4348892	4349168
chr16B	898443	900918	chr16A	886898	888943
chr1A	796851	797417	chr14A	811805	812000
chr1A	5909133	5912458	chr1B	6328290	6332098
chr12B	2414356	2414685	chr12A	2391151	2391506
chr17A	1208051	1209818	chr17B	1029369	1032976
chr7B	4444219	4445189	chr2B	5644750	5645854
chr7A	1560354	1563859	chr7B	1772860	1774796
chr16A	1443304	1444068	chr16B	1451213	1452056
chr1A	3790020	3792854	chr1B	4139165	4140621
chr11B	1614666	1619854	chr11A	927657	928265
chr4A	1507737	1508762	chr4B	1746970	1748018
chr14B	3267870	3270001	chr14A	3089610	3091021
chr2B	5638187	5638564	chr3B	4348892	4349168
chr11A	1038802	1039893	chr11B	950733	952840
chr16B	2575554	2577195	chr16A	2588229	2589871
chr15A	1530764	1532551	chr15B	1436666	1438165
chr6A	700613	702658	chr6B	639915	641463
chr9B	1847155	1848266	chr9A	1703615	1705089
chr12B	2416186	2417154	chr12A	2393014	2393426
chr15A	516716	518702	chr15B	619124	621672
chr4A	1649932	1650647	chr4B	1943706	1944134
chr9B	2499384	2502892	chr9A	2314664	2318054
chr2A	3422198	3424595	chr2B	3247581	3249166
chr15B	535794	537798	chr15A	461488	463208
chr10B	4826450	4828522	chr10A	4444543	4446953
chr4A	4654259	4654601	chr16A	169519	170010
chr18B	2363532	2364364	chr18A	2208063	2209467
chr10A	791413	793541	chr10B	759455	761203
chr3B	857902	858715	chr11A	790153	791268
chr12A	1468328	1470283	chr12B	1399825	1401181
chr3A	3519290	3523121	chr3B	4262986	4263259
chr13A	1626465	1629449	chr13B	1812245	1814868
chr3A	27784	28719	chr3B	74899	75625
chr5A	5270977	5273443	chr5B	6973121	6974064
chr12A	2390577	2391043	chr12B	2413757	2414223
chr7B	1408606	1409814	chr7A	1311284	1312465
chr3A	1942061	1967964	chr3B	2183873	2189163
chr17B	1787000	1791151	chr17A	2145763	2149939
chr7A	3750209	3753098	chr11A	1764351	1765520
chr7A	4824659	4826470	chr7A	3727566	3728897
chr14A	462592	467595	chr7A	4102752	4103121
chr16B	4958224	4963929	chr13A	2065931	2065964
chr17A	1281264	1285116	chr17B	1157709	1160518
chr5B	1818655	1822497	chr5A	377710	380533
chr11A	2569716	2571228	chr11B	2610337	2612538
chr1B	1594232	1597163	chr1A	1579718	1582559
chr2B	5540282	5542028	chr2A	5729130	5730856
chr16B	2633711	2635573	chr16A	2647271	2649517
chr2A	5750156	5750524	chr5A	1422763	1423091
chr15B	1426913	1428280	chr15A	1513596	1515032
chr8B	2602873	2603860	chr16A	3318835	3319417
chr11B	2302878	2304857	chr11A	2254612	2257618
chr6A	2819337	2820540	chr6B	2627583	2628040
chr4B	3791856	3793482	chr4A	3525461	3528087
chr17A	219693	221240	chr17B	155668	157252
chr3A	901032	901915	chr3B	896005	898858
chr2B	2728061	2728168	chr5A	1855388	1855603
chr2A	5999510	5999920	chr2B	5851250	5851679
chr2A	3424685	3426602	chr2B	3249987	3251810
chr2A	1520687	1522713	chr2B	1446871	1448674
chr7B	2759615	2760409	chr7A	2531813	2532394
chr9A	1174921	1178061	chr9B	1158335	1162857
chr2B	1671131	1676995	chr2A	1752056	1760946
chr18A	2615954	2616099	chr7A	5148311	5148555
chr16B	1494277	1498402	chr16A	1481324	1485290
chr9A	520427	520783	chr9A	511240	511591
chr9A	737653	740817	chr9B	789709	791602
chr9B	1827256	1829399	chr9A	1673006	1674867
chr5B	860074	860576	chr2B	2662753	2663022
chr14A	371546	375944	chr14B	418808	422037
chr8B	2097618	2099197	chr8A	2124699	2126266
chr1A	3107736	3109326	chr1B	3439947	3443214
chr1A	5753919	5757668	chr1B	6163321	6164854
chr12A	3710262	3713777	chr12B	3655599	3660872
chr12B	279170	279735	chr12A	252641	253538
chr4A	864155	869145	chr4B	1071671	1076749
chr7B	1679411	1681538	chr7A	1488667	1491121
chr11A	4196898	4197477	chr11B	4539079	4539626
chr15A	2224218	2228156	chr15B	2085508	2088319
chr1A	2175583	2176464	chr1B	2433781	2434668
chr8A	586483	587184	chr8B	670688	671716
chr4A	514301	514810	chr4B	724732	725016
chr11B	1770325	1773222	chr11A	1707852	1709799
chr9B	3912797	3916549	chr9A	3696965	3697585
chr3B	1744502	1745914	chr13B	2273935	2274705
chr10B	1223967	1224080	chr2B	2728061	2728168
chr11B	1614081	1614575	chr6B	4065425	4065973
chr14A	1271746	1275026	chr14B	1510133	1513921
chr7A	123800	126514	chr7B	104016	105862
chr3B	3973959	3977821	chr6A	4104309	4104564
chr2B	1446871	1448674	chr2A	1520687	1522713
chr5A	4902035	4903164	chr5B	6520061	6521630
chr9A	3717349	3718250	chr9B	3930993	3931423
chr4B	1749709	1750163	chr4A	1509950	1510913
chr1B	5637650	5638920	chr2A	51451	51768
chr1B	3068172	3069202	chr1A	2749336	2750412
chr14B	1097643	1103553	chr14A	941738	943249
chr7B	376034	376512	chr10A	4113988	4114019
chr16B	1020563	1023017	chr16A	990249	991340
chr13B	1175744	1177883	chr13A	1006544	1007770
chr8B	743046	746125	chr8A	643105	646096
chr5B	5137579	5138046	chr5B	861263	861394
chr12A	733680	735463	chr12B	761838	763348
chr16B	1746235	1746877	chr16A	1880651	1881064
chr4A	5206373	5208863	chr4B	5497597	5500250
chr7B	3673086	3674754	chr7A	3391268	3392627
chr12A	1289115	1290566	chr12B	1107992	1110244
chr3B	74899	75625	chr3A	27784	28719
chr13A	2557052	2558674	chr13B	2518215	2519962
chr7A	4764959	4767698	chr7B	5020123	5022618
chr6A	824000	824243	chr14A	269001	269228
chr16A	2401342	2406638	chr16B	2352652	2358300
chr2A	5371124	5373167	chr2B	5415266	5416372
chr11A	1180961	1182950	chr11B	1190630	1192347
chr5B	2229237	2232451	chr5A	744701	746170
chr10B	4731315	4731570	chr6A	2195200	2195670
chr6A	2396398	2397184	chr6B	2042489	2042784
chr11A	2567802	2568883	chr11B	2608607	2609711
chr3A	1262687	1263032	chr6B	607633	608171
chr18A	2209668	2210942	chr10B	3473973	3474847
chr15B	719901	720447	chr5B	861263	861394
chr7B	5041414	5042817	chr7A	4784984	4786466
chr5A	2199129	2200906	chr5B	3783879	3785519
chr3A	5274255	5277126	chr5B	1316400	1318356
chr8A	5002879	5005918	chr16B	5761191	5762997
chr11A	1598047	1598538	chr11B	1575868	1576310
chr10B	2457550	2460157	chr10A	1874392	1877253
chr16A	2821134	2825263	chr3A	1262687	1263032
chr2A	5729130	5730856	chr2B	5540282	5542028
chr11A	2735066	2739807	chr11B	2883196	2887970
chr4B	1917430	1918301	chr4A	1617788	1618659
chr16B	1180958	1182951	chr16A	1161954	1163638
chr9A	3531679	3532067	chr9B	3761169	3762051
chr9B	4400043	4402045	chr9A	4012430	4014456
chr1A	2602849	2605416	chr1B	2867216	2870240
chr4A	564185	566478	chr4B	815288	817750
chr11A	792305	793062	chr4A	992150	992566
chr6B	1677009	1681002	chr6A	1806250	1808522
chr12A	392621	393859	chr12B	435816	436629
chr4B	5722581	5723950	chr4A	5455126	5456692
chr2B	2662753	2663022	chr14B	1667673	1667918
chr5B	3280852	3282386	chr5A	1680386	1682022
chr14B	587072	587461	chr14A	527279	527667
chr12B	2770412	2772380	chr12A	2839431	2841670
chr1A	1579718	1582559	chr1B	1594232	1597163
chr12B	2061960	2067155	chr12A	2086670	2092557
chr3A	3450060	3452678	chr3B	3622847	3625483
